locality,constituency,state,lat,lng,status
Nangal,SANGRUR,Punjab,30.232703,75.85763,locality_curated
Chiniwal,SANGRUR,Punjab,30.219837,75.838463,locality_curated
Samshanghat,SANGRUR,Punjab,30.255058,75.853063,locality_curated
Kudari,SAGAR,Madhya Pradesh,23.815488,78.757005,locality_curated
Karnagarh Mahamaya,MEDINIPUR,West Bengal,22.437898,87.340905,locality_curated
MUSTIGERI,BAGALKOT,Karnataka,16.15744,75.690577,locality_curated
MYAGERI,BAGALKOT,Karnataka,16.162626,75.688691,locality_curated
GUJAMAGADI,BAGALKOT,Karnataka,16.190503,75.713501,locality_curated
KUMBARAHALL,BAGALKOT,Karnataka,16.20042,75.715144,locality_curated
BAVALATTI,BAGALKOT,Karnataka,16.204931,75.700577,locality_curated
VANTAGODI,BAGALKOT,Karnataka,16.191917,75.66939,locality_curated
NAGARAL,BAGALKOT,Karnataka,16.184327,75.674804,locality_curated
GANJIHAL,BAGALKOT,Karnataka,16.167004,75.705127,locality_curated
KHAIRAWADAGI,BAGALKOT,Karnataka,16.182991,75.712022,locality_curated
HULYAL,BAGALKOT,Karnataka,16.207934,75.68118,locality_curated
Maruteshwar,BAGALKOT,Karnataka,16.162707,75.691843,locality_curated
mahadev,HOSHANGABAD,Madhya Pradesh,22.744193,77.711331,locality_curated
pashupatinath,HOSHANGABAD,Madhya Pradesh,22.754399,77.761923,locality_curated
BHELAWA,DHAURAHRA,Uttar Pradesh,27.724072,80.994326,locality_curated
Guduru,KARIMNAGAR,Telangana,18.4643,79.135554,locality_curated
Rudra,BANKURA,West Bengal,23.248192,87.07613,locality_curated
Mankanali,BANKURA,West Bengal,23.224332,87.105866,locality_curated
Gollapally,KARIMNAGAR,Telangana,18.409063,79.122748,locality_curated
Chinthakunta,KARIMNAGAR,Telangana,18.436992,79.096461,locality_curated
Sarampally,KARIMNAGAR,Telangana,18.451283,79.135612,locality_curated
Ankireddypally,KARIMNAGAR,Telangana,18.413067,79.137545,locality_curated
Mallial,KARIMNAGAR,Telangana,18.422767,79.111517,locality_curated
Babugram Gram,BANKURA,West Bengal,23.219363,87.067936,locality_curated
Rangagora,TURA,Meghalaya,25.489643,90.215297,locality_curated
Lower Sualmari,TURA,Meghalaya,25.520695,90.197516,locality_curated
Rongbang Ading,TURA,Meghalaya,25.5154,90.197726,locality_curated
Tambu Ading,TURA,Meghalaya,25.49805,90.187288,locality_curated
Lower Gasuapara,TURA,Meghalaya,25.527126,90.221564,locality_curated
Bilkona,TURA,Meghalaya,25.492488,90.191497,locality_curated
Nagar,RAJMAHAL(ST),Jharkhand,25.06691,87.859802,locality_curated
Pangidipally,KARIMNAGAR,Telangana,18.421138,79.106069,locality_curated
Madannapet,KARIMNAGAR,Telangana,18.415462,79.118946,locality_curated
Uppal,KARIMNAGAR,Telangana,18.417822,79.143023,locality_curated
Thangallapally,KARIMNAGAR,Telangana,18.456632,79.11395,locality_curated
Sriramulapally,KARIMNAGAR,Telangana,18.426835,79.115957,locality_curated
Koheda,KARIMNAGAR,Telangana,18.439609,79.159265,locality_curated
Samudrala,KARIMNAGAR,Telangana,18.422254,79.124504,locality_curated
Mahmadapur,KARIMNAGAR,Telangana,18.454188,79.124088,locality_curated
Husnabad Mandal,KARIMNAGAR,Telangana,18.426331,79.108102,locality_curated
Janagam,KARIMNAGAR,Telangana,18.424527,79.116788,locality_curated
Nandaram,KARIMNAGAR,Telangana,18.450584,79.140174,locality_curated
Akkannapeta Mandal,KARIMNAGAR,Telangana,18.45361,79.146373,locality_curated
Gandipalli,KARIMNAGAR,Telangana,18.449682,79.117519,locality_curated
Rafi,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
SINGAVDA,DEWAS(SC),Madhya Pradesh,22.940187,76.03823,locality_curated
BAIRAGADH,DEWAS(SC),Madhya Pradesh,22.958626,76.079389,locality_curated
KHAJURIYA,DEWAS(SC),Madhya Pradesh,22.957431,76.035643,locality_curated
Nadi,SHIMLA (SC),Himachal Pradesh,31.125383,77.177639,locality_curated
Bidora,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
shiv,CHATRA,Jharkhand,24.22745,84.87266,locality_curated
bajrang bali,CHATRA,Jharkhand,24.220334,84.872524,locality_curated
Matam,ARANI,Tamil Nadu,12.661041,79.257414,locality_curated
Thasarapettai in Nenthampakkam,ARANI,Tamil Nadu,12.666002,79.305512,locality_curated
Chitheri Sivasakthi,ARANI,Tamil Nadu,12.662299,79.305741,locality_curated
Vadde,TIRUPATI(SC),Andhra Pradesh,13.651378,79.416758,locality_curated
Lebur,TIRUPATI(SC),Andhra Pradesh,13.647323,79.425027,locality_curated
Kothapalli,TIRUPATI(SC),Andhra Pradesh,13.640825,79.394917,locality_curated
chandpur herwansh,FAIZABAD,Uttar Pradesh,26.758678,82.142938,locality_curated
Chaldhoa Mission,RAJMAHAL(ST),Jharkhand,25.071009,87.851688,locality_curated
Dubra Gram,RANAGHAT(SC),West Bengal,23.166048,88.544441,locality_curated
Namagiri Petai,NAMAKKAL,Tamil Nadu,11.200823,78.189404,locality_curated
Olappalayam village,NAMAKKAL,Tamil Nadu,11.200617,78.162342,locality_curated
Athanur town,NAMAKKAL,Tamil Nadu,11.226239,78.193139,locality_curated
Salpara Bakenang,TURA,Meghalaya,25.52352,90.181421,locality_curated
Charbatapara,TURA,Meghalaya,25.509537,90.198867,locality_curated
Rongdupara,TURA,Meghalaya,25.506685,90.227117,locality_curated
Tengasot,TURA,Meghalaya,25.504578,90.224381,locality_curated
Choduthanda,KARIMNAGAR,Telangana,18.415145,79.144249,locality_curated
Peddathanda,KARIMNAGAR,Telangana,18.438935,79.108575,locality_curated
Choutapalli,KARIMNAGAR,Telangana,18.42323,79.138154,locality_curated
Panthulthanda,KARIMNAGAR,Telangana,18.432593,79.113127,locality_curated
Mallampalli,KARIMNAGAR,Telangana,18.457854,79.112365,locality_curated
Teok Bagan,JORHAT,Assam,26.756523,94.230381,locality_curated
Mottur,VELLORE,Tamil Nadu,12.90071,79.140401,locality_curated
Kurisilapattu,VELLORE,Tamil Nadu,12.941967,79.126946,locality_curated
Kalyanpur,BUXAR,Bihar,25.575526,83.948242,locality_curated
Primary,BALLIA,Uttar Pradesh,25.746659,84.167443,locality_curated
Vaduganthangal,VELLORE,Tamil Nadu,12.944802,79.12738,locality_curated
Jonouralist,VIZIANAGARAM,Andhra Pradesh,18.086191,83.420422,locality_curated
Jonourlist,VIZIANAGARAM,Andhra Pradesh,18.088599,83.384605,locality_curated
Lavale Gram,BHIWANDI,Maharashtra,19.319643,73.051764,locality_curated
Cheruvupalli,KARIMNAGAR,Telangana,18.436034,79.144138,locality_curated
Kulagod,BELGAUM,Karnataka,15.831787,74.506009,locality_curated
Chigadolli,BELGAUM,Karnataka,15.865112,74.485688,locality_curated
Bilakundi,BELGAUM,Karnataka,15.830781,74.500069,locality_curated
Melavanki,BELGAUM,Karnataka,15.846722,74.529409,locality_curated
Badigwad,BELGAUM,Karnataka,15.835053,74.510179,locality_curated
Dodawad,BELGAUM,Karnataka,15.832688,74.493348,locality_curated
Ugaragol,BELGAUM,Karnataka,15.884783,74.493596,locality_curated
matwada,BASTAR(ST),Chhattisgarh,19.325715,81.683629,locality_curated
Saini,ALWAR,Rajasthan,27.566971,76.613413,locality_curated
prkhand gaunaha,VALMIKI NAGAR,Bihar,27.075169,84.316036,locality_curated
Rampur II,ALIPURDUARS(ST),West Bengal,26.469385,89.666924,locality_curated
Kalangathankottai,SIVAGANGA,Tamil Nadu,9.825483,78.465764,locality_curated
Mullaikulam,SIVAGANGA,Tamil Nadu,9.851953,78.497433,locality_curated
Annavasal,SIVAGANGA,Tamil Nadu,9.839067,78.465171,locality_curated
Alur,HASSAN,Karnataka,12.980552,76.094652,locality_curated
Village,BHATINDA,Punjab,30.192773,74.94923,locality_curated
Elementary,KURNOOL,Andhra Pradesh,15.812642,78.053938,locality_curated
valmiki,BIDAR,Karnataka,17.91961,77.491791,locality_curated
Mahalakshmi,BIDAR,Karnataka,17.915879,77.501067,locality_curated
beerlingeshwar,BIDAR,Karnataka,17.890322,77.519163,locality_curated
bhavani,BIDAR,Karnataka,17.879631,77.521595,locality_curated
Beeradeva,BIDAR,Karnataka,17.915474,77.504413,locality_curated
Internal Khapri,BHIWANDI,Maharashtra,19.30969,73.067047,locality_curated
Chavlaj,KHEDA,Gujarat,22.710957,72.69684,locality_curated
Nagampalli,KARUR,Tamil Nadu,10.950719,78.065212,locality_curated
Nagariya,TEHRI GARHWAL,Uttarakhand,30.404239,78.463141,locality_curated
Mewali,TEHRI GARHWAL,Uttarakhand,30.367511,78.493503,locality_curated
Sai Baba,KURNOOL,Andhra Pradesh,15.823864,78.018231,locality_curated
Manindra,BAHARAMPUR,West Bengal,24.114641,88.218776,locality_curated
Bharwari,MUZAFFARPUR,Bihar,26.098678,85.365997,locality_curated
Lunge,SIKKIM,Sikkim,27.51415,88.519107,locality_curated
oKuthiraiyalampalayam,POLLACHI,Tamil Nadu,10.651525,77.024456,locality_curated
o Sokkanur,POLLACHI,Tamil Nadu,10.673342,77.008614,locality_curated
Muthur,POLLACHI,Tamil Nadu,10.645101,76.990311,locality_curated
Banjora Gram,BANKURA,West Bengal,23.260487,87.058847,locality_curated
Thigalakuntapally,KARIMNAGAR,Telangana,18.445805,79.100456,locality_curated
Jillellagadda,KARIMNAGAR,Telangana,18.449239,79.117187,locality_curated
Vangarayapalli,KARIMNAGAR,Telangana,18.44523,79.153173,locality_curated
Mirzapur,KARIMNAGAR,Telangana,18.428401,79.117271,locality_curated
Maisampally,KARIMNAGAR,Telangana,18.437006,79.148005,locality_curated
Babeli,ALWAR,Rajasthan,27.563787,76.621052,locality_curated
Sikkal,NAGAPATTINAM(SC),Tamil Nadu,10.742797,79.847735,locality_curated
SERVAIKARAN THOPPU VADAVUR,NAGAPATTINAM(SC),Tamil Nadu,10.763023,79.866113,locality_curated
THIRUKUVALAI,NAGAPATTINAM(SC),Tamil Nadu,10.763388,79.869607,locality_curated
Nagireddyguda,CHELVELLA,Telangana,,,locality_curated
KARAIYUR,NAGAPATTINAM(SC),Tamil Nadu,10.778197,79.863052,locality_curated
SEMBIYAVELUR OF NATHAPALLAM,NAGAPATTINAM(SC),Tamil Nadu,10.789931,79.820423,locality_curated
ANNAPETTAI OF ANNAPETTAI,NAGAPATTINAM(SC),Tamil Nadu,10.781374,79.831128,locality_curated
Maruthur Vadakku,NAGAPATTINAM(SC),Tamil Nadu,10.770605,79.826988,locality_curated
Keelavenmani of Venmani,NAGAPATTINAM(SC),Tamil Nadu,10.746126,79.859371,locality_curated
Bazaar Street Thevur,NAGAPATTINAM(SC),Tamil Nadu,10.765366,79.857201,locality_curated
Puduchatram,NAMAKKAL,Tamil Nadu,11.236109,78.171722,locality_curated
Muktidham Village,BILASPUR,Chhattisgarh,22.085853,82.120466,locality_curated
ANTHAKUDI,NAGAPATTINAM(SC),Tamil Nadu,10.78879,79.845089,locality_curated
Sripathihalli,BANGALORE RURAL,Karnataka,13.173174,77.380728,locality_curated
Bolamaranahalli,BANGALORE RURAL,Karnataka,13.172615,77.414512,locality_curated
Baraila,MUZAFFARPUR,Bihar,26.094661,85.348501,locality_curated
NAGAR,JANJGIR CHAMPA(SC),Chhattisgarh,22.018007,82.554113,locality_curated
Sarbajanin Radha Krishna,LAKHIMPUR,Assam,27.25491,94.112323,locality_curated
Mungrahar,FARRUKHABAD,Uttar Pradesh,27.36987,79.59729,locality_curated
Khurd,FARRUKHABAD,Uttar Pradesh,27.377512,79.560852,locality_curated
Paas Village,BILASPUR,Chhattisgarh,22.067995,82.163688,locality_curated
VILLAGE,BILASPUR,Chhattisgarh,22.071751,82.127691,locality_curated
Telhara Kala,SHEOHAR,Bihar,26.506718,85.307855,locality_curated
Mahuawa East,SHEOHAR,Bihar,26.544641,85.293106,locality_curated
kana mataji,UDAIPUR(ST),Rajasthan,24.597503,73.728362,locality_curated
bheruji,UDAIPUR(ST),Rajasthan,24.560868,73.703211,locality_curated
sheetla mata,UDAIPUR(ST),Rajasthan,24.596165,73.732202,locality_curated
Badka village,SHEOHAR,Bihar,26.515687,85.281177,locality_curated
Radha Gobinda,JORHAT,Assam,26.732711,94.194041,locality_curated
Kali,JORHAT,Assam,26.758078,94.189175,locality_curated
Mahmadpur shivram,MUZAFFARPUR,Bihar,26.118089,85.390195,locality_curated
Madhikrishnapuram,Puducherry,Puducherry,11.912753,79.836889,locality_curated
Barharwa Nagar,RAJMAHAL(ST),Jharkhand,25.03979,87.863648,locality_curated
Tukbera,PALAMU(SC),Jharkhand,24.033689,84.094638,locality_curated
PERINGOME,KASARAGOD,Kerala,12.46988,74.982079,locality_curated
Ruprampur Primary,BIRBHUM,West Bengal,23.920871,87.536546,locality_curated
village Moradi,AJMER,Rajasthan,26.431541,74.613654,locality_curated
village Dogri,AJMER,Rajasthan,26.456556,74.660324,locality_curated
Bihari Ji,AJMER,Rajasthan,26.437131,74.649162,locality_curated
Nasi in Madhubani,SHEOHAR,Bihar,26.495015,85.316532,locality_curated
Harpur besi,MUZAFFARPUR,Bihar,26.127032,85.39019,locality_curated
Ambedkar,MALKAJGIRI,Telangana,17.478893,78.519303,locality_curated
Patrani,NAINITAL UDHAM SINGH NAG.,Uttarakhand,,,locality_curated
Perungamanallur,THENI,Tamil Nadu,10.021474,77.506294,locality_curated
Durgapur Bangama,KISHANGANJ,Bihar,26.067586,87.954754,locality_curated
antergrat Samesar,KISHANGANJ,Bihar,26.106308,87.926321,locality_curated
NN ME,KUSHI NAGAR,Uttar Pradesh,,,locality_curated
Shree Ram,CHHINDWARA,Madhya Pradesh,22.049817,78.954974,locality_curated
damariya,VALSAD(ST),Gujarat,20.616309,72.94848,locality_curated
lohedih,GIRIDIH,Jharkhand,24.159167,86.313908,locality_curated
village poraiya,GIRIDIH,Jharkhand,24.210993,86.289624,locality_curated
bhiknidih,GIRIDIH,Jharkhand,24.181313,86.2735,locality_curated
Ganesh,GUWAHATI,Assam,26.149004,91.752611,locality_curated
Shiva,GUWAHATI,Assam,26.150096,91.755385,locality_curated
Swaraj,GUWAHATI,Assam,26.169318,91.7215,locality_curated
Gandhi,ARANI,Tamil Nadu,12.677494,79.264591,locality_curated
Velapadi,ARANI,Tamil Nadu,12.639216,79.272834,locality_curated
Morappanthangal,ARANI,Tamil Nadu,12.649056,79.263032,locality_curated
kizhnaickanpalayam,ARANI,Tamil Nadu,12.683327,79.270797,locality_curated
Vembakkam,ARANI,Tamil Nadu,12.687319,79.294269,locality_curated
Thozhupedu,ARANI,Tamil Nadu,12.68757,79.291129,locality_curated
Thellar,ARANI,Tamil Nadu,12.649932,79.293528,locality_curated
Vedal,ARANI,Tamil Nadu,12.641302,79.28,locality_curated
Thenvanakkambadi,ARANI,Tamil Nadu,12.690209,79.275488,locality_curated
Maruthadu,ARANI,Tamil Nadu,12.679388,79.290495,locality_curated
Sembur,ARANI,Tamil Nadu,12.686183,79.29336,locality_curated
Kovalai,ARANI,Tamil Nadu,12.672096,79.293687,locality_curated
Kilseeshamangalam,ARANI,Tamil Nadu,12.655186,79.259048,locality_curated
Ammaiyapattu,ARANI,Tamil Nadu,12.64056,79.276882,locality_curated
Soopipadi juma,ALATHUR(SC),Kerala,10.593197,76.536661,locality_curated
Durga,KOKRAJHAR (ST),Assam,26.406153,90.28944,locality_curated
east Raikhumbari,KOKRAJHAR (ST),Assam,26.423879,90.290669,locality_curated
Gourbazar,BANKURA,West Bengal,23.251506,87.063405,locality_curated
Gp Mohagaon Kisan,CHHINDWARA,Madhya Pradesh,22.077717,78.942065,locality_curated
Narabari,KOKRAJHAR (ST),Assam,26.411456,90.279032,locality_curated
Durga,CHHINDWARA,Madhya Pradesh,22.084458,78.935131,locality_curated
Palasguri,KOKRAJHAR (ST),Assam,26.389979,90.246344,locality_curated
Maujampur,KANNAUJ,Uttar Pradesh,27.061959,79.887134,locality_curated
Singh Pradhan,KANNAUJ,Uttar Pradesh,27.050485,79.892604,locality_curated
PAS VILLAGE,BILASPUR,Chhattisgarh,22.076264,82.110697,locality_curated
PARA VILLAGE,BILASPUR,Chhattisgarh,22.084822,82.157913,locality_curated
TAK VILLAGE,BILASPUR,Chhattisgarh,22.089807,82.128353,locality_curated
dantu,GIRIDIH,Jharkhand,24.183209,86.282796,locality_curated
lakshanpur,GIRIDIH,Jharkhand,24.178957,86.334719,locality_curated
khawastand,GIRIDIH,Jharkhand,24.172318,86.297964,locality_curated
vidyalay barai,GIRIDIH,Jharkhand,24.184776,86.271718,locality_curated
Bodal,RAJNANDGAON,Chhattisgarh,21.109962,81.054922,locality_curated
Ubaradka,DAKSHINA KANNADA,Karnataka,12.824774,75.246193,locality_curated
Nalkoor,DAKSHINA KANNADA,Karnataka,12.832929,75.262172,locality_curated
Kolcharu,DAKSHINA KANNADA,Karnataka,12.816903,75.236754,locality_curated
Ilampuvanam,THOOTHUKKUDI,Tamil Nadu,8.742029,78.082918,locality_curated
Kodiyala,DAKSHINA KANNADA,Karnataka,12.819022,75.260295,locality_curated
Bilienele,DAKSHINA KANNADA,Karnataka,12.836695,75.218672,locality_curated
Thomas Nagar Iluppaiyoorani,THOOTHUKKUDI,Tamil Nadu,8.773084,78.10521,locality_curated
Siribagilu,DAKSHINA KANNADA,Karnataka,12.861427,75.230441,locality_curated
Balya,DAKSHINA KANNADA,Karnataka,12.85658,75.233844,locality_curated
Guttigaru,DAKSHINA KANNADA,Karnataka,12.829756,75.256216,locality_curated
antergrat Bhaurdah,KISHANGANJ,Bihar,26.078625,87.951625,locality_curated
antergrat Gangi,KISHANGANJ,Bihar,26.112099,87.944803,locality_curated
Bhota Thana,KISHANGANJ,Bihar,26.070574,87.943979,locality_curated
antergrat Chhatargachh,KISHANGANJ,Bihar,26.090276,87.907208,locality_curated
antergrat Damalbari,KISHANGANJ,Bihar,26.070182,87.945069,locality_curated
antergrat Mirzapur,KISHANGANJ,Bihar,26.113609,87.947137,locality_curated
antergrat Teosa,KISHANGANJ,Bihar,26.085402,87.921114,locality_curated
parasbaniya,GIRIDIH,Jharkhand,24.163787,86.322371,locality_curated
Bajrangbali,JAMUI(SC),Bihar,24.907325,86.231664,locality_curated
Balagoji,JAMUI(SC),Bihar,24.940873,86.229651,locality_curated
Lali,KHEDA,Gujarat,22.729274,72.676982,locality_curated
Sirugamani Town,TIRUCHIRAPPALLI,Tamil Nadu,10.818069,78.71328,locality_curated
Chinthaparthivaripalli,RAJAMPET,Andhra Pradesh,14.18974,79.147624,locality_curated
Palemgadda,RAJAMPET,Andhra Pradesh,14.169922,79.17354,locality_curated
Madhukarpur,GIRIDIH,Jharkhand,24.180135,86.324346,locality_curated
Bhaupur,ETAWAH(SC),Uttar Pradesh,26.792906,79.017876,locality_curated
Puram,RAJAMPET,Andhra Pradesh,14.163687,79.156277,locality_curated
antergrat  Mahingaon,KISHANGANJ,Bihar,26.104546,87.955228,locality_curated
antergrat Pichhla,KISHANGANJ,Bihar,26.1146,87.930779,locality_curated
antergrat Bagalbari,KISHANGANJ,Bihar,26.104649,87.959746,locality_curated
antergrat Deramari,KISHANGANJ,Bihar,26.115185,87.929115,locality_curated
antergrat Barijan,KISHANGANJ,Bihar,26.087319,87.926195,locality_curated
Ananthaiahgaripalli,RAJAMPET,Andhra Pradesh,14.179032,79.135652,locality_curated
antergrat Kathamatha,KISHANGANJ,Bihar,26.112563,87.958443,locality_curated
antergrat Balia,KISHANGANJ,Bihar,26.091338,87.95698,locality_curated
Pullamapeta,RAJAMPET,Andhra Pradesh,14.182831,79.185616,locality_curated
antergrat Najarpur,KISHANGANJ,Bihar,26.116911,87.942037,locality_curated
antergrat Bhagal,KISHANGANJ,Bihar,26.113634,87.912974,locality_curated
antergrat Patkoi,KISHANGANJ,Bihar,26.084796,87.90912,locality_curated
antergrat Kochadhaman,KISHANGANJ,Bihar,26.124322,87.947863,locality_curated
antergrat Kutti,KISHANGANJ,Bihar,26.075594,87.944007,locality_curated
antergrat Karuamani,KISHANGANJ,Bihar,26.11085,87.931575,locality_curated
antergrat Lohagarha,KISHANGANJ,Bihar,26.068264,87.95375,locality_curated
antergrat Padampur,KISHANGANJ,Bihar,26.086409,87.908984,locality_curated
antergrat Dhangadha,KISHANGANJ,Bihar,26.08875,87.954565,locality_curated
antergrat Mangura,KISHANGANJ,Bihar,26.112563,87.955476,locality_curated
antergrat Athgachhiya,KISHANGANJ,Bihar,26.125551,87.95006,locality_curated
antergrat Hawakol,KISHANGANJ,Bihar,26.111597,87.936308,locality_curated
antergrat Bhorha,KISHANGANJ,Bihar,26.077817,87.952652,locality_curated
antergrat Khaniabad,KISHANGANJ,Bihar,26.112386,87.955861,locality_curated
antergrat Chilhania,KISHANGANJ,Bihar,26.093561,87.96584,locality_curated
antergrat Jhala,KISHANGANJ,Bihar,26.094014,87.908377,locality_curated
antergrat Dhaweli,KISHANGANJ,Bihar,26.107384,87.912816,locality_curated
antergrat Patesari,KISHANGANJ,Bihar,26.113838,87.94,locality_curated
antergrat Chhaital,KISHANGANJ,Bihar,26.114961,87.94853,locality_curated
antergrat Dudhaunti,KISHANGANJ,Bihar,26.118735,87.934619,locality_curated
Mahelaj,KHEDA,Gujarat,22.725423,72.665845,locality_curated
Union Kuvalakudi,TIRUCHIRAPPALLI,Tamil Nadu,10.776262,78.707517,locality_curated
sulapuram,THENI,Tamil Nadu,10.020824,77.464386,locality_curated
salaimariyamman,THENI,Tamil Nadu,10.022333,77.505547,locality_curated
silamalai government,THENI,Tamil Nadu,10.02348,77.495281,locality_curated
alagapuri,THENI,Tamil Nadu,10.03834,77.467231,locality_curated
Kattumanarkoil Town,CHIDAMBARAM(SC),Tamil Nadu,11.398802,79.661471,locality_curated
Kil Kundha,NILGIRIS(SC),Tamil Nadu,11.480157,76.742184,locality_curated
patti,MUZAFFARPUR,Bihar,26.122235,85.381693,locality_curated
kary workagency,BIKANER(SC),Rajasthan,28.032791,73.281116,locality_curated
Bhuvanagiri Town,CHIDAMBARAM(SC),Tamil Nadu,11.373454,79.698661,locality_curated
Mutlur,CHIDAMBARAM(SC),Tamil Nadu,11.386025,79.701181,locality_curated
Srimushnam Town,CHIDAMBARAM(SC),Tamil Nadu,11.402492,79.721584,locality_curated
Lalpettai Town,CHIDAMBARAM(SC),Tamil Nadu,11.385619,79.688886,locality_curated
School Kumaratchi,CHIDAMBARAM(SC),Tamil Nadu,11.409631,79.718056,locality_curated
aluru,HASSAN,Karnataka,12.98081,76.112322,locality_curated
o Kanakkampalayam,POLLACHI,Tamil Nadu,10.653859,77.031238,locality_curated
sinthiluppu,POLLACHI,Tamil Nadu,10.639073,77.031546,locality_curated
o Kongalnagaram,POLLACHI,Tamil Nadu,10.648811,76.995926,locality_curated
o Moongiltholuvu,POLLACHI,Tamil Nadu,10.670739,77.028526,locality_curated
Myvadi,POLLACHI,Tamil Nadu,10.632463,76.999974,locality_curated
sakaleshpura,HASSAN,Karnataka,13.010987,76.126884,locality_curated
ibbadi,HASSAN,Karnataka,13.025836,76.0764,locality_curated
Halkur,CHITRADURGA(SC),Karnataka,14.23579,76.423611,locality_curated
Thogaragunte,CHITRADURGA(SC),Karnataka,14.257279,76.384684,locality_curated
Halenahalli,CHITRADURGA(SC),Karnataka,14.230524,76.425308,locality_curated
Doddasiddavvanahalli,CHITRADURGA(SC),Karnataka,14.244908,76.378498,locality_curated
Belavinamaradahatti,CHITRADURGA(SC),Karnataka,14.2306,76.427537,locality_curated
